make,transmission_type,seats_cop,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_patrol,seller_dealer,seller_self,year,km_driven,engine,max_power,model,selling_price
honda,1,0,1,0,0,0,0,1,0,0,0,2017,168992,2262,347,amaze,278682.210851344
hyundai,0,0,0,1,0,0,0,0,1,0,0,2009,166139,1829,454,i20,357417.1423637551
ford,0,0,1,0,0,0,0,1,0,0,0,2013,82628,3728,299,aspire,319535.7369881014
ford,1,0,0,1,0,0,0,0,1,1,0,2010,74022,4104,176,aspire,132287.88332991893
ford,1,1,0,0,0,0,1,0,0,0,1,2014,174889,3076,315,freestyle,288141.2499337516
hyundai,1,0,0,1,0,0,0,1,0,0,1,2016,26291,2157,196,venue,126146.01702363763
suzuki,0,0,1,0,0,0,0,0,1,0,0,2020,17040,2785,255,swift,335369.3754747282
maruti,1,0,1,0,0,0,1,0,0,0,0,2013,82910,1139,149,s-cross,165792.83228925447
honda,1,0,0,1,0,1,0,0,0,1,0,2016,54423,3439,216,jazz,268765.1850954252
suzuki,0,0,1,0,0,0,0,1,0,1,1,2005,80760,2105,324,vitara brezza,254774.84037377045
hyundai,0,0,0,1,0,0,0,0,1,1,1,2002,115296,4982,371,i20,315557.58729110745
hyundai,0,0,1,0,0,0,0,0,1,0,1,2000,101578,3592,377,i20,391804.51560235635
ford,1,0,1,0,0,0,0,0,1,1,0,2009,119687,4702,170,ecosport,193109.2395931854
honda,0,0,1,0,1,0,0,0,0,1,1,2011,118044,2703,251,city,232802.24603889693
toyota,0,0,0,1,0,0,1,0,0,0,1,2010,6598,1028,372,camry,300437.76176748046
suzuki,0,1,0,0,0,0,0,0,1,0,1,2004,93248,1285,141,alto,229553.59257329913
suzuki,1,1,0,0,0,0,1,0,0,0,1,2018,1874,2212,340,wagonr,357786.02431458206
honda,0,0,0,1,0,0,0,0,1,1,1,2021,170252,2318,338,amaze,260939.75705070823
maruti,0,0,0,1,0,0,0,0,1,1,1,2018,71716,2627,247,ignis,333566.42856164963
maruti,1,0,0,1,0,0,0,0,1,0,1,2012,184532,2487,327,baleno,288481.4746920841
hyundai,0,0,0,1,0,0,0,0,1,1,1,2020,87509,1068,475,i10,336568.6781957168
honda,0,0,1,0,0,0,0,1,0,0,0,2000,42410,2967,199,wr-v,180548.8134197581
ford,1,0,0,1,0,0,0,0,1,0,0,2000,4650,1912,316,figo,310926.3871034522
hyundai,1,0,0,0,0,0,0,0,1,0,1,2006,166673,4859,165,creta,256239.08218898939
toyota,1,0,0,1,0,0,0,1,0,0,0,2005,30168,2919,247,corolla,216226.10367108285
honda,1,0,0,1,0,0,0,0,1,0,0,2002,108968,3886,197,jazz,234661.28434729594
hyundai,0,1,0,0,0,0,0,0,1,1,1,2001,60573,2131,413,venue,391664.8802717893
maruti,1,1,0,0,0,0,1,0,0,0,1,2008,58910,4700,331,baleno,398897.5930860754
ford,0,0,0,1,0,0,0,0,1,1,0,2004,98458,1996,282,ecosport,231474.68108773377
suzuki,0,0,0,1,0,0,0,0,1,0,1,2019,57407,4674,392,wagonr,411446.5521061375
ford,1,0,0,1,1,0,0,0,0,1,1,2003,62128,3637,379,freestyle,286752.9244122701
maruti,0,0,1,0,0,0,0,0,1,0,1,2004,103575,2169,160,ciaz,213066.485329812
maruti,1,0,0,1,0,0,0,0,1,0,0,2008,122152,2583,196,ciaz,259786.3637154233
suzuki,0,0,1,0,0,0,1,0,0,0,1,2004,195422,4721,427,vitara brezza,405038.9455354073
suzuki,1,0,0,1,0,0,0,1,0,1,1,2008,186899,1930,417,wagonr,313268.6652723657
hyundai,1,0,1,0,0,0,1,0,0,0,0,2006,178753,3581,121,verna,203234.36522548864
toyota,0,1,0,0,0,0,0,1,0,1,0,2007,158695,4907,320,camry,297349.6992148092
maruti,0,0,0,1,1,0,0,0,0,1,0,2020,107341,1613,161,ertiga,144775.02736929327
ford,0,0,0,1,0,0,0,0,1,0,1,2000,109251,2214,387,endeavour,297630.5648207179
maruti,1,1,0,0,0,0,0,1,0,1,1,2010,151910,4690,235,baleno,317202.6459181687
ford,1,0,1,0,0,0,1,0,0,1,0,2014,40898,2016,314,freestyle,226433.4323630476
suzuki,1,1,0,0,0,0,0,0,1,1,1,2014,138988,3275,320,swift,293960.39800716436
hyundai,0,0,0,1,0,0,0,0,1,0,0,2009,44969,4130,440,venue,358843.4354456536
hyundai,1,0,0,0,0,0,0,0,1,0,1,2010,96183,2669,220,venue,120255.53047308199
ford,0,0,0,1,1,0,0,0,0,1,1,2006,79143,1219,371,freestyle,302076.73799109826
maruti,1,0,0,1,1,0,0,0,0,1,0,2007,36246,1898,391,ignis,389254.71159869403
maruti,1,1,0,0,0,0,0,0,1,0,1,2019,194528,3886,257,ciaz,328552.94448899
toyota,1,0,0,1,0,0,0,1,0,0,0,2012,28540,3366,179,innova,165446.22707034223
toyota,0,0,0,1,0,0,0,1,0,0,1,2010,184684,2238,282,innova,303956.8086185396
suzuki,1,0,1,0,0,0,0,0,1,0,1,2015,131693,2508,422,wagonr,284821.67521893966
honda,0,0,0,0,0,0,0,1,0,1,0,2005,20695,2561,193,civic,235307.96389613158
ford,1,1,0,0,0,0,0,0,1,1,1,2007,79066,2153,180,freestyle,244209.74812515825
hyundai,1,0,0,1,0,0,0,0,1,1,1,2002,120892,4346,357,i10,251645.90173910357
maruti,0,0,1,0,0,0,0,0,1,1,0,2003,77673,4519,383,baleno,417014.633437573
honda,1,1,0,0,0,0,0,0,1,1,1,2018,141964,3000,499,jazz,334472.3020926264
toyota,1,0,1,0,0,0,1,0,0,0,1,2001,183546,1402,454,corolla,368014.00237926
suzuki,0,0,1,0,0,0,0,0,1,1,1,2019,141264,3764,242,swift,254602.4214260849
maruti,1,0,0,1,0,0,0,0,1,1,0,2018,92870,1944,214,ignis,182445.35859428786
hyundai,0,0,0,1,0,0,0,0,1,0,1,2002,23084,2347,94,creta,163736.9541040892
ford,0,0,1,0,0,0,0,0,1,0,0,2017,5119,4764,438,aspire,361258.19086517836
ford,0,0,0,1,0,0,0,0,1,0,0,2006,178031,4115,370,ecosport,296382.0489133147
suzuki,0,0,1,0,0,0,0,1,0,0,1,2012,35693,4448,57,wagonr,162550.37479261117
ford,0,0,1,0,0,0,0,1,0,1,1,2016,184971,2461,474,endeavour,395801.8065702346
maruti,0,0,0,1,0,0,1,0,0,1,0,2005,64491,4604,157,ignis,217784.87848765147
maruti,0,0,0,0,0,0,0,0,1,1,0,2012,162084,1599,150,ignis,239414.8298805321
honda,1,0,0,1,0,0,0,1,0,0,1,2002,48915,4698,226,jazz,179293.84712389146
hyundai,1,0,1,0,0,0,0,0,1,0,1,2004,114286,1245,191,i10,52111.18600206633
hyundai,0,0,1,0,0,0,0,0,1,0,0,2010,123879,2441,488,verna,431979.8431111877
hyundai,0,0,0,1,0,0,1,0,0,0,1,2020,39250,3221,371,i20,277201.20396369963
hyundai,1,0,1,0,0,0,0,1,0,0,1,2010,66616,2271,496,creta,350487.7312224883
suzuki,0,0,0,1,0,0,1,0,0,0,1,2006,98009,4590,89,vitara brezza,228670.08608692538
maruti,0,0,0,1,0,0,0,0,1,1,0,2008,60899,3271,176,baleno,116888.29802894594
honda,1,0,0,1,0,0,0,0,0,1,0,2012,14909,4003,108,jazz,185817.3649075266
maruti,0,0,0,1,0,0,0,0,1,1,1,2001,5676,3372,422,s-cross,336126.25820567185
toyota,1,0,0,1,0,0,0,0,1,0,0,2015,13386,4939,92,corolla,334335.6460449798
maruti,0,1,0,0,0,0,0,0,1,0,0,2015,194282,2304,219,s-cross,268403.68272413535
maruti,0,0,1,0,0,0,0,0,1,1,0,2016,30038,1916,461,baleno,387980.07011313894
hyundai,0,0,0,1,0,0,0,0,1,0,1,2003,105130,1820,258,i20,209614.74751924624
suzuki,1,0,0,1,0,0,0,0,1,1,1,2008,35526,1196,381,swift,286004.7146502777
maruti,1,0,0,1,0,0,0,0,1,0,1,2001,193096,1839,362,ciaz,320345.2643621542
hyundai,0,0,1,0,0,0,0,0,1,0,0,2007,36262,1588,240,i20,236676.45863366462
hyundai,1,0,0,1,0,0,0,0,1,0,0,2010,146524,1559,188,i10,243068.13140775604
honda,0,0,0,1,0,0,0,0,1,0,0,2012,187668,1686,276,civic,347098.7377424091
hyundai,1,1,0,0,0,0,0,0,1,1,1,2015,157137,3020,372,i10,321281.00184447266
toyota,0,0,0,1,0,0,0,0,1,1,0,2002,155837,3256,208,fortuner,301369.44624987984
suzuki,1,0,1,0,0,0,0,0,1,0,1,2010,124922,1875,365,swift,443509.4571348381
ford,0,0,1,0,0,0,0,0,0,1,0,2002,49394,2133,149,freestyle,168280.7787979204
maruti,1,0,1,0,0,0,0,0,1,1,0,2021,69679,2699,97,ertiga,169914.02550199133
honda,0,0,1,0,1,0,0,0,0,1,1,2000,54462,2753,138,amaze,180667.68338110278
maruti,1,0,0,1,0,0,0,1,0,1,0,2003,168076,1187,265,ertiga,296418.7928742928
toyota,1,0,0,0,0,0,0,0,1,0,1,2021,73054,1489,485,corolla,353240.66414245736
hyundai,1,0,0,1,0,0,0,0,1,1,0,2016,72356,4680,365,verna,309275.58533170534
honda,0,0,0,1,0,0,0,0,1,0,0,2001,177223,2727,481,jazz,401015.2993770202
toyota,1,0,0,1,0,0,0,0,1,1,0,2010,77274,1350,378,innova,365143.2563141828
ford,0,0,1,0,0,0,0,0,1,1,1,2000,185456,1357,328,figo,203999.42312598714
ford,0,0,0,0,0,0,0,0,1,0,1,2005,164508,3207,372,ecosport,337581.2910956176
honda,1,0,0,0,0,0,0,1,0,0,1,2011,111023,1693,358,jazz,232542.9035552116
honda,0,0,0,1,0,0,0,0,1,1,1,2005,109065,1444,170,jazz,303080.1598620033
maruti,0,1,0,0,0,0,1,0,0,0,1,2014,20376,1084,197,baleno,249571.26174333555
honda,1,0,1,0,0,1,0,0,0,1,0,2013,29734,1585,452,amaze,330355.67268721526
hyundai,1,0,0,1,0,0,0,1,0,1,0,2013,84175,3984,131,verna,115355.1266028345
maruti,0,0,0,0,0,0,0,1,0,0,0,2003,154042,4778,362,ertiga,253329.9607597172
ford,0,0,1,0,0,0,0,1,0,1,0,2009,154905,2079,311,aspire,397473.0674838861
toyota,0,0,0,0,0,0,0,1,0,0,0,2013,104221,3329,470,fortuner,350491.8441370403
hyundai,1,0,0,1,0,0,0,0,1,0,1,2001,81453,3505,280,i20,288419.1820523968
maruti,0,0,0,0,0,0,0,0,1,0,1,2008,67091,2324,390,ertiga,311210.2432298757
hyundai,0,0,1,0,0,0,0,1,0,0,1,2014,40566,3502,63,venue,111069.78874944474
toyota,0,0,0,1,0,1,0,0,0,1,1,2018,85283,2382,299,yaris,373150.1812213089
suzuki,1,1,0,0,0,0,0,0,0,1,1,2004,6327,3363,114,alto,209174.11984263905
honda,0,0,0,1,0,0,0,1,0,0,0,2015,60507,3510,85,jazz,191142.5001997539
maruti,0,0,0,1,0,0,0,0,1,0,1,2016,69397,4899,285,ciaz,226434.6004440356
toyota,0,0,1,0,0,0,0,0,1,1,0,2000,147622,3189,60,yaris,239635.3040277138
maruti,1,0,1,0,0,0,0,1,0,0,1,2003,51895,4860,378,ciaz,227690.20853316959
toyota,1,0,0,0,0,0,0,0,1,0,1,2008,82300,2077,467,corolla,430947.00940683007
suzuki,0,0,0,1,0,0,0,0,1,1,1,2005,57906,3115,99,vitara brezza,302583.5076383632
honda,1,0,0,1,0,0,1,0,0,1,1,2013,21391,2069,296,amaze,223284.6567444855
ford,0,0,1,0,0,0,0,0,1,1,1,2008,49212,3869,279,freestyle,356142.7209668122
toyota,0,0,1,0,0,0,0,0,1,1,0,2001,184088,4452,141,fortuner,168109.50471263242
maruti,0,0,0,1,0,0,0,1,0,0,0,2011,23525,1376,349,ciaz,390965.34547036514
ford,0,0,0,1,0,0,0,1,0,1,0,2007,138939,3621,68,ecosport,189824.25245274993
honda,0,1,0,0,0,0,0,0,1,0,0,2020,186786,3548,260,wr-v,303159.87294161273
toyota,0,0,0,0,0,0,0,0,1,0,1,2007,78293,4011,233,fortuner,295810.7218298429
ford,0,0,0,0,0,0,0,0,1,0,1,2012,60095,4073,113,endeavour,267585.89363410254
maruti,1,0,1,0,0,0,0,0,1,1,1,2003,129195,2730,351,baleno,288030.6470313195
honda,0,0,1,0,0,0,0,0,1,0,0,2018,28056,2286,290,jazz,229521.20443912037
toyota,0,0,0,1,0,0,0,0,1,1,1,2003,51148,4365,284,fortuner,385079.4838495683
ford,1,0,0,1,0,0,0,1,0,1,1,2004,72579,2772,471,ecosport,300812.19148469693
honda,1,0,0,1,0,0,0,1,0,1,1,2016,24842,3299,307,jazz,270125.7392627629
toyota,0,0,1,0,0,0,0,0,1,0,0,2018,150529,3265,161,corolla,141143.72937321145
honda,0,0,0,1,0,0,0,0,1,1,1,2017,162644,4385,425,wr-v,390183.3780923025
toyota,1,0,1,0,0,0,0,1,0,0,0,2000,32449,3492,369,innova,151437.57539274538
maruti,0,0,0,1,0,1,0,0,0,1,1,2015,98984,1175,230,s-cross,331106.69859839685
maruti,0,0,0,1,0,0,0,0,1,1,1,2021,197177,2393,372,ciaz,390932.15529167576
suzuki,1,0,0,1,0,0,0,1,0,1,1,2021,9259,1443,53,ciaz,202739.68536688416
suzuki,0,0,0,1,0,0,1,0,0,1,0,2006,20584,2427,266,ciaz,187185.18167106577
toyota,1,0,0,1,0,0,0,1,0,1,0,2009,180682,2951,268,camry,290641.58340624435
maruti,1,0,1,0,0,0,0,0,1,1,0,2020,140227,3288,228,ignis,307907.25480884884
maruti,0,0,0,0,0,0,1,0,0,0,0,2007,136116,2009,380,ertiga,365306.24100325926
suzuki,0,0,0,1,0,0,0,0,1,1,1,2011,91295,1222,147,vitara brezza,148005.03000515176
suzuki,1,0,0,1,0,1,0,0,0,0,0,2004,116713,2459,244,alto,222327.4981184734
toyota,1,0,0,1,0,0,0,1,0,1,0,2010,28420,4326,184,innova,189120.976080871
toyota,0,0,1,0,0,0,0,0,1,0,1,2017,25574,3940,221,fortuner,211439.86659702944
honda,0,0,0,1,0,0,0,0,1,0,1,2021,163856,1458,453,amaze,341730.58086802927
maruti,0,0,0,1,0,0,1,0,0,1,0,2000,126304,3611,433,ignis,286615.109330556
hyundai,1,0,1,0,0,0,0,1,0,1,1,2004,99748,1464,402,venue,302643.744680056
suzuki,1,0,1,0,0,0,0,0,1,0,0,2009,115635,4477,313,wagonr,283348.5199680953
honda,1,0,0,1,0,0,0,0,1,1,0,2015,144150,3474,154,amaze,213246.64112373983
suzuki,0,0,1,0,0,0,0,0,0,0,1,2008,198991,1862,398,wagonr,358229.2899312971
suzuki,0,0,1,0,0,0,1,0,0,0,0,2010,44999,3383,469,vitara brezza,275495.1882457784
honda,0,0,0,1,0,0,0,0,1,0,1,2006,175579,2907,436,amaze,432096.77922972763
honda,0,0,0,1,0,0,0,0,1,0,0,2004,139995,3066,263,city,322389.81443166087
toyota,0,1,0,0,0,0,0,0,1,0,1,2000,97345,1037,430,innova,397014.1818769263
honda,0,0,0,0,0,0,0,0,1,0,1,2020,186585,1247,231,jazz,246025.20419171406
hyundai,1,0,1,0,0,0,0,1,0,0,1,2006,55873,1566,114,verna,232711.1906484967
maruti,1,0,1,0,0,0,0,1,0,0,1,2004,27499,4034,335,ertiga,333814.8103746596
honda,0,0,0,1,0,0,0,1,0,0,0,2015,152263,1646,407,jazz,368708.99238450354
hyundai,0,0,0,1,0,1,0,0,0,0,0,2009,62256,2827,465,venue,364225.1452577466
suzuki,0,0,0,0,0,0,1,0,0,1,1,2020,157150,3151,331,wagonr,356157.96054252895
honda,1,0,1,0,0,0,0,0,1,1,1,2006,92881,3569,493,amaze,298322.4660134422
toyota,1,0,0,1,0,0,0,0,1,1,0,2001,172149,2735,210,yaris,213887.20300701066
maruti,0,1,0,0,0,0,0,1,0,0,0,2010,46863,2647,363,ertiga,362143.7008674292
honda,1,1,0,0,0,0,0,0,1,1,1,2009,193716,3214,376,amaze,316813.4121648238
suzuki,1,0,0,1,0,0,0,1,0,0,0,2020,80402,2578,169,alto,278629.26968961273
suzuki,0,0,0,1,0,0,0,0,1,1,0,2021,68312,3603,111,wagonr,61854.89796902001
maruti,1,0,1,0,0,0,0,0,0,0,0,2008,39083,4118,316,ignis,341317.5746965288
ford,1,0,0,1,0,0,1,0,0,1,1,2012,133240,1424,275,ecosport,275597.66537727707
hyundai,0,0,1,0,0,0,0,1,0,1,1,2014,132612,3708,353,i10,287344.6125786735
maruti,0,0,1,0,0,0,0,0,1,0,1,2021,102127,3662,82,ertiga,120609.64807978552
suzuki,1,0,1,0,0,0,0,0,1,0,0,2001,4306,1554,411,ciaz,266251.27225844114
hyundai,1,0,1,0,0,0,0,1,0,1,1,2008,195344,4427,418,i10,310328.0144690174
ford,0,0,0,1,0,0,0,0,1,1,0,2007,30608,4665,381,ecosport,383880.8103628459
honda,1,0,0,1,0,0,0,0,1,1,1,2003,96022,1237,66,jazz,159559.020973595
hyundai,0,0,0,1,0,0,0,0,1,1,1,2013,133531,2967,80,i20,193294.43816862826
maruti,0,1,0,0,0,0,0,0,1,1,0,2015,80251,4747,120,baleno,203125.3201368596
maruti,0,0,0,1,0,0,0,0,1,0,1,2000,105689,2636,445,ertiga,444623.4054205095
hyundai,0,0,1,0,0,1,0,0,0,1,1,2003,35419,4648,118,i20,222874.44513216277
honda,1,0,0,1,0,0,0,0,1,0,1,2011,159351,1838,485,wr-v,336735.870879736
hyundai,1,0,0,1,0,0,1,0,0,1,1,2001,50416,1527,106,i10,159997.33386320903
maruti,1,0,0,0,0,1,0,0,0,1,0,2000,97727,3996,273,ciaz,172578.63441129687
hyundai,1,0,1,0,0,0,0,0,1,1,1,2019,62456,1863,314,verna,345858.6406679605
suzuki,0,0,0,0,0,0,1,0,0,1,1,2004,49250,1075,111,wagonr,204259.3953443929
suzuki,1,0,1,0,0,1,0,0,0,1,0,2013,187001,2299,286,alto,298089.2857773163
honda,0,0,0,1,0,0,1,0,0,0,0,2000,182991,3959,304,civic,403199.72025696596
maruti,1,1,0,0,0,0,0,0,1,0,0,2018,151172,4538,228,ertiga,131507.75940698228
ford,1,0,0,1,0,0,0,1,0,0,0,2007,131796,2817,254,ecosport,216966.6513754588
suzuki,0,0,0,1,0,0,0,0,1,0,1,2001,128510,4213,251,ciaz,233805.93945570194
ford,0,0,0,1,0,0,0,0,1,0,0,2017,147156,2091,430,aspire,347158.65178173163
toyota,0,0,0,0,0,0,0,0,1,1,1,2008,35275,2919,282,fortuner,276099.28041041456
honda,1,0,0,0,0,0,1,0,0,0,1,2015,129707,1245,87,amaze,196416.14890686766
ford,0,0,0,0,0,1,0,0,0,0,1,2011,187759,1702,282,aspire,342129.8896537706
hyundai,0,0,0,1,0,0,0,0,1,1,0,2003,97705,2233,284,verna,215910.38477162065
ford,1,1,0,0,0,1,0,0,0,0,1,2006,31352,2910,173,aspire,265496.43125357263
toyota,1,1,0,0,0,0,0,1,0,1,1,2009,68087,1489,277,fortuner,250060.1202564868
maruti,1,0,0,1,0,0,0,1,0,0,0,2021,194879,3910,111,ignis,184853.17537794576
hyundai,0,0,0,0,0,0,0,0,1,0,0,2020,80144,2597,186,i20,151774.47604880697
maruti,0,0,0,0,0,0,0,1,0,1,0,2019,151000,3975,296,s-cross,125299.83233336944
honda,1,0,0,0,0,0,0,0,1,0,1,2004,53098,1566,117,amaze,249806.79249923702
honda,0,0,1,0,0,1,0,0,0,0,1,2009,47558,3046,317,amaze,334210.1875594309
maruti,0,0,0,1,0,0,0,0,1,1,1,2002,22850,1584,234,baleno,213206.84741664625
maruti,0,0,0,1,0,0,0,1,0,1,0,2000,74735,4392,424,ertiga,314337.57403589686
toyota,1,0,1,0,0,1,0,0,0,1,1,2018,39639,2543,171,innova,294732.04049463343
honda,1,0,0,0,0,0,1,0,0,0,1,2017,27463,3764,113,amaze,145456.10163897419
maruti,1,0,0,0,0,0,0,0,1,1,0,2020,136183,1564,264,s-cross,213636.82479131353
honda,1,0,0,1,0,0,0,0,1,1,1,2013,93015,3964,120,jazz,204477.02184301053
suzuki,0,0,1,0,0,1,0,0,0,1,1,2009,31051,2833,324,ciaz,300745.7571191323
ford,1,0,0,0,0,0,0,0,1,1,0,2008,21738,3390,103,aspire,284440.8284955873
hyundai,0,0,1,0,0,0,0,0,1,0,0,2001,73962,2456,191,i10,172033.54984924948
suzuki,1,1,0,0,0,0,0,1,0,1,1,2012,3244,4865,211,swift,341096.389375618
ford,1,0,1,0,0,0,1,0,0,1,1,2017,187486,2170,398,ecosport,339624.43606600293
honda,0,0,0,1,0,0,0,0,1,0,1,2002,8383,1176,390,civic,419466.49672830943
toyota,1,0,0,1,0,0,1,0,0,0,1,2009,5013,3939,250,innova,214681.96348722465
maruti,1,0,0,1,0,0,0,0,1,1,0,2014,162749,1941,204,baleno,257957.07320155148
hyundai,1,0,0,1,0,0,0,0,1,0,1,2010,36016,2223,413,i10,173404.110350903
maruti,0,0,0,1,1,0,0,0,0,1,0,2009,91909,4066,243,s-cross,248071.09155256717
suzuki,1,0,1,0,1,0,0,0,0,0,1,2020,35152,1437,150,ciaz,165061.32704348335
honda,1,0,0,0,0,0,1,0,0,0,1,2011,127550,1115,186,civic,236326.0009591615
toyota,0,0,1,0,0,0,0,0,1,0,1,2003,76611,4238,60,camry,151149.35677679916
hyundai,0,0,0,0,0,0,0,0,1,1,0,2014,80223,4180,197,verna,269691.9687237978
maruti,0,0,0,1,0,0,0,0,1,0,0,2018,135368,3103,110,s-cross,184070.73234471827
toyota,0,0,0,1,0,0,1,0,0,0,0,2001,20388,3389,80,camry,223804.91504139116
ford,1,0,0,1,0,0,0,1,0,1,0,2020,63516,1252,397,figo,262560.97272654466
maruti,0,0,1,0,0,0,0,1,0,1,1,2015,50901,3603,194,ertiga,247081.51356152582
honda,1,1,0,0,0,0,0,0,1,0,1,2008,90668,4047,483,wr-v,292198.14426537784
hyundai,0,0,0,1,0,0,0,0,1,0,1,2010,29778,4383,454,verna,396384.51298754616
ford,1,0,1,0,0,0,0,0,1,1,1,2006,179382,4269,218,figo,237274.7013920137
hyundai,0,0,1,0,0,0,0,0,1,1,1,2000,113004,3045,451,i20,382569.2881012763
suzuki,0,0,1,0,0,0,0,0,1,0,0,2010,30440,4824,488,swift,369268.5679890724
hyundai,1,0,0,1,0,0,0,0,1,1,1,2012,106443,1873,252,i10,247102.30107308447
suzuki,1,0,0,0,0,0,0,0,1,0,0,2021,83946,4331,489,alto,368823.7528975048
honda,0,0,1,0,0,0,0,1,0,1,0,2004,143900,4185,454,civic,383177.79236001935
honda,0,0,1,0,0,0,0,0,1,1,1,2009,7865,2289,71,city,236018.55378291087
maruti,0,0,1,0,0,0,1,0,0,0,0,2020,126780,2439,77,ciaz,213170.35410679376
maruti,1,0,0,1,0,0,0,1,0,0,1,2020,24121,1217,456,ertiga,371260.676224569
suzuki,1,0,0,1,0,0,1,0,0,0,1,2004,65910,2415,323,swift,214185.3511942709
maruti,1,0,0,1,0,0,0,0,1,1,0,2004,169228,2319,371,ignis,317499.7467013357
ford,1,0,0,1,0,0,0,0,1,0,1,2000,22481,2618,266,freestyle,237117.88654999106
ford,1,0,1,0,0,0,0,0,1,1,1,2013,150642,1281,107,endeavour,228631.8504921785
maruti,0,0,0,1,0,0,0,0,1,1,0,2006,102055,1214,448,ignis,359771.9627799148
ford,0,0,0,0,0,0,0,0,1,0,1,2017,21348,4781,392,aspire,369394.5703506796
toyota,0,0,1,0,0,0,0,1,0,0,1,2012,103898,2725,232,fortuner,253738.9848139276
ford,1,0,0,1,0,1,0,0,0,0,0,2008,18723,4376,437,aspire,373727.1474989193
toyota,0,1,0,0,0,0,0,0,1,0,0,2019,114841,2919,160,fortuner,197304.1258617243
ford,1,0,0,1,0,0,0,1,0,0,0,2015,40270,2413,478,figo,411236.9639008922
honda,0,0,0,1,0,0,0,0,1,0,0,2014,100692,2001,219,jazz,199536.81085448113
toyota,0,0,0,1,0,0,1,0,0,1,0,2021,150826,4064,302,innova,302885.21570510004
hyundai,1,0,1,0,0,0,0,0,1,1,1,2009,135812,2822,400,creta,368715.7119135076
honda,0,0,0,1,0,0,0,0,1,0,0,2013,171866,3038,298,jazz,309448.1693167355
toyota,0,0,0,0,0,0,1,0,0,1,1,2000,76985,4102,202,fortuner,213674.77122585283
honda,1,0,0,1,0,0,0,0,1,1,1,2011,20736,2016,430,wr-v,428185.30957133236
hyundai,1,0,0,0,0,0,1,0,0,1,1,2009,16329,4305,336,creta,313421.6274217019
suzuki,0,0,0,1,0,0,0,0,1,0,0,2021,50943,1107,431,vitara brezza,316287.2622557758
hyundai,0,0,0,1,0,0,0,1,0,0,1,2002,171002,1810,262,i10,270310.38073061267
hyundai,1,0,0,1,0,0,0,0,1,1,1,2016,186128,3071,103,venue,149394.19671847136
ford,1,0,0,0,0,0,1,0,0,1,1,2015,174774,1705,132,freestyle,159285.41274699089
ford,1,0,0,1,0,0,0,0,1,0,0,2009,133923,4113,127,ecosport,164777.53278852737
suzuki,0,0,0,1,0,0,0,1,0,1,1,2020,192147,4954,261,alto,277126.8164269771
toyota,0,0,0,1,0,0,0,0,1,0,1,2008,80120,3650,411,camry,440787.7966531787
suzuki,0,0,0,1,0,0,0,0,1,1,0,2014,139020,2542,482,wagonr,311613.2214158684
honda,0,0,1,0,0,0,0,1,0,0,1,2003,74406,2005,86,city,244039.11682461848
honda,0,0,1,0,0,0,0,1,0,1,0,2020,4639,4308,376,jazz,368739.27294296067
maruti,0,1,0,0,0,0,0,1,0,0,0,2006,182766,1551,243,ignis,276456.39603216393
ford,1,0,0,1,1,0,0,0,0,0,0,2014,163267,2248,373,figo,349850.84199843055
hyundai,1,0,1,0,0,0,0,0,1,0,0,2016,73640,4068,162,verna,235392.21204204156
suzuki,1,0,0,1,0,1,0,0,0,0,0,2013,184510,3887,182,ciaz,239070.08414705558
maruti,0,0,1,0,0,0,0,1,0,0,0,2002,172070,3556,52,ertiga,95201.29414940605
maruti,0,0,0,0,0,0,0,0,1,0,0,2021,69215,1842,398,ciaz,375095.7280587753
toyota,1,0,1,0,0,0,0,0,0,1,0,2019,69614,4149,444,fortuner,342001.451950208
toyota,1,0,0,1,0,0,0,0,1,1,0,2013,90407,3898,181,yaris,266963.5853484082
maruti,1,0,0,1,0,0,0,0,1,1,1,2007,107407,2341,176,ignis,256319.94083077056
suzuki,1,0,0,1,0,0,0,1,0,1,1,2014,111386,1911,440,swift,322452.21902592306
toyota,1,0,0,1,0,0,0,0,1,0,0,2003,187555,4436,173,fortuner,168181.5399447055
suzuki,0,0,0,1,0,0,0,0,1,0,0,2008,180296,1751,198,swift,148487.1412907822
hyundai,1,1,0,0,0,0,0,0,1,0,1,2003,56244,3095,432,i10,329955.0996302941
maruti,0,0,0,1,0,0,0,0,1,0,1,2007,28795,1136,304,ciaz,266936.6810372207
maruti,0,0,0,1,0,0,1,0,0,1,1,2015,55316,2321,266,s-cross,258584.78697746622
hyundai,0,0,0,1,0,0,0,0,1,0,1,2016,71633,2822,158,verna,306291.8938198959
hyundai,1,0,0,1,0,0,0,0,1,1,1,2003,197856,2500,184,i10,265465.5785180839
toyota,0,0,1,0,0,0,0,0,1,1,1,2012,4171,3063,200,corolla,184716.36183585698
hyundai,1,1,0,0,0,0,0,0,1,1,1,2010,111316,1517,233,i20,200849.75660363765
suzuki,1,0,0,1,0,0,0,1,0,0,0,2009,25588,4765,365,vitara brezza,327634.3263813823
maruti,1,0,0,1,0,0,1,0,0,1,0,2015,123604,4921,106,s-cross,257025.4992460485
maruti,1,1,0,0,0,0,0,0,1,0,0,2006,41139,1656,373,s-cross,277457.18912403967
maruti,1,0,0,1,0,0,1,0,0,0,0,2017,48967,3045,285,ciaz,218749.15310739112
